layer,fold,type,method,alpha,tau,z_train,z_test,poll_train,poll_test,optimism
tr_22,2,corrected_mean,BetweenWord,0.1,3.999995423700772,-5.846864142612579,-6.085786980207649,-0.2439004810021887,-0.29226717471864677,0.19830503620869877
tr_22,3,corrected_mean,BetweenWord,0.1,3.999995423700772,-9.10116696514674,-1.0067351344886144,-0.2423219270851415,-0.3046690158086145,0.2572903305674311
tr_24,1,regularized,BetweenWord,0.1,3.999995423700772,-1.327530788051395,-2.455384327983155,-0.2432895908382283,-0.30868631432447674,0.26880197899520086
tr_24,2,regularized,BetweenWord,0.1,0.5000546200783275,3.406516540677591,0.014198805508124511,-0.24490421153607053,-0.2955400864369013,0.20675787722569594
tr_24,3,regularized,BetweenWord,0.1,3.999995423700772,-4.619179264823502,1.8631543934990655,-0.24506048597014754,-0.30444943865392005,0.24234405823796118
tr_24,1,corrected_mean,BetweenWord,0.1,2.8333484891599574,-1.0039395785511065,-1.8310046262713064,-0.24332357664490423,-0.3089265207066352,0.26961195033504304
tr_24,2,corrected_mean,BetweenWord,0.1,2.8333484891599574,0.059549041125086,-3.5428187004657237,-0.24542873192507828,-0.2944116528927808,0.1995810375724693
tr_24,3,corrected_mean,BetweenWord,0.1,2.8333484891599574,-4.008647491681061,2.043760891551543,-0.24530027111406802,-0.30438660305163884,0.24087348810998604
cnn_2,1,regularized,BetweenWord,0.1,1.7011108845248235,5.4670139719741035,2.321280068545504,-0.24199741961499333,-0.3087441814114612,0.2758160062312188
cnn_2,2,regularized,BetweenWord,0.1,1.5238018258134332,4.576778424658903,3.4779972250606144,-0.244473203922865,-0.2944497487345026,0.20442545035490242
cnn_2,3,regularized,BetweenWord,0.1,1.9626331475272845,4.123777270612168,4.056665847221305,-0.245256374222165,-0.3032539645646803,0.23647740258109776
cnn_2,1,corrected_mean,BetweenWord,0.1,1.7291819526218468,5.4763700729796465,2.3295471817098488,-0.2419926617779859,-0.30874072185049467,0.27582679401140775
cnn_2,2,corrected_mean,BetweenWord,0.1,1.7291819526218468,4.628657348228418,3.58579918749438,-0.24445127614847975,-0.2943801222808553,0.20424866222440485
cnn_2,3,corrected_mean,BetweenWord,0.1,1.7291819526218468,4.017394402076023,4.0570623819312654,-0.24529599917742084,-0.303253249973471,0.2362747496510535
cnn_3,1,regularized,BetweenWord,0.1,1.19553349811849,5.527780725176853,4.272094574304815,-0.24197742792440669,-0.30758700869493033,0.27113926010908734
cnn_3,2,regularized,BetweenWord,0.1,0.500039857388907,6.424817196707627,3.185765017864496,-0.24354598452688175,-0.29463377551931685,0.20976650915300232
cnn_3,3,regularized,BetweenWord,0.1,0.5736516866871452,5.723949922830753,4.138022965258647,-0.24454271005231207,-0.3032068496153665,0.23989322581116854
cnn_3,1,corrected_mean,BetweenWord,0.1,0.7564083473981807,5.35991471394999,4.744392865189615,-0.24206314885384242,-0.3072006531607194,0.26909302227662474
cnn_3,2,corrected_mean,BetweenWord,0.1,0.7564083473981807,6.248617569819209,3.45620308372051,-0.2436485496279061,-0.2944716694315316,0.20859192423366055
