layer,fold,type,method,alpha,tau,z_train,z_test,poll_train,poll_test,optimism
tr_18,3,corrected_mean,BetweenPhoneme,0.1,3.999995423700772,-5.207193965517152,-3.085467167394936,-0.24479639823454563,-0.30389920095686807,0.24143656993553697
tr_20,1,regularized,BetweenPhoneme,0.1,3.999995423700772,-4.923270475582494,-5.264997171460489,-0.2422765577197178,-0.3067136010601885,0.2659648293955701
tr_20,2,regularized,BetweenPhoneme,0.1,3.999995423700772,-5.529142953804485,-4.218435762375691,-0.2440460760050247,-0.2939463749726173,0.20447081053073424
tr_20,3,regularized,BetweenPhoneme,0.1,3.999995423700772,-6.4815628896439605,-2.543481959784788,-0.24412444438623743,-0.30418065638127506,0.24600654861100554
tr_20,1,corrected_mean,BetweenPhoneme,0.1,3.999995423700772,-4.923270475582494,-5.264997171460489,-0.2422765577197178,-0.3067136010601885,0.2659648293955701
tr_20,2,corrected_mean,BetweenPhoneme,0.1,3.999995423700772,-5.529142953804485,-4.218435762375691,-0.2440460760050247,-0.2939463749726173,0.20447081053073424
tr_20,3,corrected_mean,BetweenPhoneme,0.1,3.999995423700772,-6.4815628896439605,-2.543481959784788,-0.24412444438623743,-0.30418065638127506,0.24600654861100554
tr_22,1,regularized,BetweenPhoneme,0.1,2.628307450780163,1.3851697532620717,-5.059227123232453,-0.24328221378324807,-0.3068412529705853,0.26125641574424774
tr_22,2,regularized,BetweenPhoneme,0.1,3.999995423700772,-2.1859986902890034,0.7005956163676015,-0.24521243856137467,-0.29549640478648515,0.20506286924154055
tr_22,3,regularized,BetweenPhoneme,0.1,3.999995423700772,-3.5242656970576753,2.0014615724267273,-0.24546273162720875,-0.3043892486885115,0.2400629890764687
tr_22,1,corrected_mean,BetweenPhoneme,0.1,3.5427660993939027,1.8230532791327048,-5.007817326581325,-0.24321823497523398,-0.3068367439600786,0.2615696515983789
tr_22,2,corrected_mean,BetweenPhoneme,0.1,3.5427660993939027,-2.188169617222714,0.43247903216333977,-0.2452123263566065,-0.2955234676470582,0.20517378566559258
tr_22,3,corrected_mean,BetweenPhoneme,0.1,3.5427660993939027,-3.7329533755420505,2.0353061025713814,-0.2453948620784989,-0.30437692132681243,0.2403557219932579
tr_24,1,regularized,BetweenPhoneme,0.1,2.514049850200439,1.4243732801632463,-0.8111030802079832,-0.24327735702437125,-0.3091674248839744,0.2708434055085627
tr_24,2,regularized,BetweenPhoneme,0.1,1.5252529323698076,0.6790868727245356,-1.02278929129397,-0.24540813809081852,-0.2954471289768421,0.20390110643969597
tr_24,3,regularized,BetweenPhoneme,0.1,3.999995423700772,-0.29055711390095273,2.06871018551908,-0.24602315770583502,-0.3043696729545251,0.2371586308897549
tr_24,1,corrected_mean,BetweenPhoneme,0.1,2.679766068757006,1.5071789598569347,-0.7665708106243716,-0.24326635219820944,-0.3091736923913892,0.27092665959606094
tr_24,2,corrected_mean,BetweenPhoneme,0.1,2.679766068757006,0.9773774613860033,-0.27014181079798927,-0.2453858603020437,-0.29553363709184594,0.20436294384719514
tr_24,3,corrected_mean,BetweenPhoneme,0.1,2.679766068757006,-1.083151668314328,1.9779315942747828,-0.24597449150135514,-0.3044034020603813,0.2375405278913007
cnn_2,1,regularized,BetweenPhoneme,0.1,1.7268673164004438,4.695957019917032,5.058126169289305,-0.24235591133847373,-0.30687917760226063,0.26623351544198093
cnn_2,2,regularized,BetweenPhoneme,0.1,1.9090590579002724,5.278666484223852,4.523978242294724,-0.24414665247304493,-0.2936690585578358,0.20283876753238883
cnn_2,3,regularized,BetweenPhoneme,0.1,1.246791286561182,6.563374877458839,1.8525082397348531,-0.2440286765077251,-0.30444839009339714,0.24759267824721962
cnn_2,1,corrected_mean,BetweenPhoneme,0.1,1.6275725536206327,4.6595912161755635,5.038583487592914,-0.24237120932597583,-0.30689622452926063,0.2662239272672945
cnn_2,2,corrected_mean,BetweenPhoneme,0.1,1.6275725536206327,5.152574826625856,4.529071003748102,-0.24420626980682264,-0.2936615182542358,0.20251424538171905
cnn_2,3,corrected_mean,BetweenPhoneme,0.1,1.6275725536206327,6.631018887988981,2.117250779170745,-0.24399230585218679,-0.3043529953971397,0.24738767615696908
cnn_3,1,regularized,BetweenPhoneme,0.1,1.1167462760549527,3.13806229396705,4.9858209590578815,-0.2429196799433346,-0.3069238469147793,0.26347872262294614
cnn_3,2,regularized,BetweenPhoneme,0.1,0.8779457720164181,4.488011817344754,2.8458687191472443,-0.24450025822654115,-0.29480608612250647,0.2057495900448276
cnn_3,3,regularized,BetweenPhoneme,0.1,1.583594655655096,6.046933876168775,1.2658479658190334,-0.2443360696955497,-0.30461495458943927,0.24670481508931094
cnn_3,1,corrected_mean,BetweenPhoneme,0.1,1.192762234575489,3.1519155937766525,5.017814916318179,-0.242915778468718,-0.306895697858611,0.2633831354768588
cnn_3,2,corrected_mean,BetweenPhoneme,0.1,1.192762234575489,4.469770254619282,3.240838417576272,-0.244509700896084,-0.29458607583359425,0.20480322356940991
cnn_3,3,corrected_mean,BetweenPhoneme,0.1,1.192762234575489,5.815078727865441,1.5261615650934197,-0.24446133064936798,-0.30454894470569477,0.2457959870246748
cnn_4,1,regularized,BetweenPhoneme,0.1,1.9999377010802402,5.340438289709018,7.878318286053383,-0.24208253260273882,-0.30361156103897974,0.254165502048886
