Condition2,TrainingTalkerID,TestTalkerID,SentenceID,Keyword,xie21_HuBERT_T24_max_0_0_4.0_3.981_13.845_8311.014,IsCorrect,ParticipantID,Trial,TrainingTalkerID_sorted,UniqueExposureTestCombination,xie21_HuBERT_T24_max_1_0_8.0_3.162_13.199_8327.564,xie21_HuBERT_T24_max_0_1_4.0_3.388_15.878_10269.004,xie21_HuBERT_T24_max_1_1_4.0_1.905_14.967_10294.778,xie21_HuBERT_T24_mean_0_0_4.0_3.981_11.214_6162.445,xie21_HuBERT_T24_mean_1_0_4.0_3.16_9.603_6195.985,xie21_HuBERT_T24_mean_0_1_2.0_2.512_11.773_8124.613,xie21_HuBERT_T24_mean_1_1_8.0_1.585_10.277_8156.522,xie21_HuBERT_CNN7_max_0_0_0.5_0.196_6.307_8462.769,xie21_HuBERT_CNN7_max_1_0_0.5_0.016_5.409_8473.172,xie21_HuBERT_CNN7_max_0_1_0.5_0.2_10.215_10415.202,xie21_HuBERT_CNN7_max_1_1_0.5_0.1_9.858_10422.493,xie21_HuBERT_CNN7_mean_0_0_8.0_0.631_5.362_6259.394,xie21_HuBERT_CNN7_mean_1_0_0.5_0.016_3.176_6277.619,xie21_HuBERT_CNN7_mean_0_1_8.0_0.02_7.5_8206.049,xie21_HuBERT_CNN7_mean_1_1_0.5_0.01_6.405_8220.728
Single talker,CMN_M_037,CMN_M_032,HT1_S002,wife,0.26888920315394854,1,a21640d8525156f6aaa732f9f3862d74,16,CMN_M_037,3223,0.3613316975677754,0.32699620868651535,0.5333812489186729,0.26888920315394854,0.3525430972649256,0.38904455509805874,0.6003351496869672,0.5107840390763941,0.9466351756350692,0.5046929871407401,0.709808978940917,0.6411271376177115,0.9466351756350692,0.9860091745324133,0.9663048267653979
Single talker,CMN_M_037,CMN_M_032,HT1_S002,helped,0.46333314111743945,1,a21640d8525156f6aaa732f9f3862d74,16,CMN_M_037,1591,0.545990563615001,0.5195903427393632,0.6920258160986471,0.46333314111743945,0.5429952616684524,0.6031319811442455,0.7383462981494718,0.48782779389062847,0.9430883296345043,0.48161485245446717,0.6933496754398639,0.5555269668616147,0.9430883296345043,0.9815405485548336,0.964040394261428
Single talker,CMN_M_037,CMN_M_032,HT1_S002,husband,0.6352876335813706,1,a21640d8525156f6aaa732f9f3862d74,16,CMN_M_037,1783,0.708528706315435,0.6797034079830521,0.8048534473345091,0.6352876335813706,0.6975956036223325,0.7202650071665448,0.8413746523875842,0.44036169049857893,0.9352403310613083,0.4339592861833463,0.6580670843444866,0.5624527064910781,0.9352403310613083,0.9819260819156057,0.9590185702581697
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_032, CMN_M_016, CMN_M_035",CMN_M_043,HT1_S002,wife,0.8025094041043992,1,d37e9541c9d1d792c2e939286c72aa76,10,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",3205,0.8428132397606825,0.8292452731927334,0.9000718748638524,0.6177113794126069,0.6795161126956752,0.7077131232859697,0.8242174972315292,0.5693902219145326,0.9550661872817082,0.5636925905636275,0.7502554969942736,0.5820200091950005,0.9391429747406537,0.9827598525452247,0.9614970494869397
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_032, CMN_M_016, CMN_M_035",CMN_M_043,HT1_S002,helped,0.8288171239073079,1,d37e9541c9d1d792c2e939286c72aa76,10,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",1573,0.8664490386378938,0.8523243680761812,0.9140724532444895,0.5884182475320878,0.6487442515922248,0.6693273850947382,0.8027651926859608,0.47740146434622865,0.9414265201832112,0.47113951224132894,0.6857489904844492,0.49328727169562575,0.92507701995012,0.9775831108694755,0.9524722976258928
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_032, CMN_M_016, CMN_M_035",CMN_M_043,HT1_S002,husband,0.8834517321206794,1,d37e9541c9d1d792c2e939286c72aa76,10,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",1765,0.909496546456232,0.8999104620065764,0.9424259706690754,0.7314831795444157,0.7781958106680154,0.7960642691678486,0.8834482243803506,0.4696646216378404,0.94017169310166,0.4633689365468888,0.6800562245914744,0.5150745260728804,0.924151704879329,0.9789728021961277,0.9518801719598968
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_016, CMN_M_037",CMN_M_032,HT1_S002,wife,0.7175777334231556,1,d9f3e90534f74db89e837afb353d1578,1,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",3208,0.7755894795080921,0.7539427359656361,0.8531590102836248,0.5270292255162184,0.5971521165103809,0.629863281954089,0.7714285753675878,0.6452886537287378,0.964872028925117,0.6402606031061825,0.7997158967609713,0.5825677192731581,0.9330626640673859,0.9825145994310989,0.9575590505403863
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_016, CMN_M_037",CMN_M_032,HT1_S002,helped,0.46333314111743945,1,d9f3e90534f74db89e837afb353d1578,1,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",1576,0.545990563615001,0.5195903427393632,0.6920258160986471,0.2932748357024263,0.3726006140090478,0.4281175743089583,0.6052534117192734,0.6021720336671651,0.9594404109483778,0.596742570790096,0.7719915413171062,0.5349491488457802,0.9292313086152983,0.9799537185262718,0.9550827859990507
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_016, CMN_M_037",CMN_M_032,HT1_S002,husband,0.8834517321206794,1,d9f3e90534f74db89e837afb353d1578,1,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",1768,0.909496546456232,0.8999104620065764,0.9424259706690754,0.7767306754429331,0.8172585376729465,0.831581634664792,0.9063498435766378,0.5082683918729096,0.9462537208060521,0.5021630636526568,0.7080232208672844,0.5825938562068956,0.9345429682670561,0.982971302206382,0.9585632562475034
Single talker,CMN_M_016,CMN_M_035,HT1_S002,wife,0.4661498478305076,1,5e0f9593449b9bd0d7d90f17ef58f707,10,CMN_M_016,3210,0.5510602727844215,0.5222773221163866,0.6940357720436905,0.4661498478305076,0.5456138519129357,0.5876563971912195,0.7417749493171907,0.48286891929958453,0.9423020654007614,0.47663216398994973,0.6897447348199033,0.6149831256303212,0.9423020654007614,0.9847089083458818,0.963537983065397
Single talker,CMN_M_016,CMN_M_035,HT1_S002,helped,0.32566910085899614,1,5e0f9593449b9bd0d7d90f17ef58f707,10,CMN_M_016,1578,0.4385635887998671,0.38490377007721194,0.5845913476225935,0.32566910085899614,0.4104463960451379,0.42015611787135426,0.6615511813653918,0.27775389604763406,0.9007090010871804,0.2714722981594711,0.5201793918650743,0.43001965474205067,0.9007090010871804,0.9736057891402197,0.9367319087724605
Single talker,CMN_M_016,CMN_M_035,HT1_S002,husband,0.8072780401952665,1,5e0f9593449b9bd0d7d90f17ef58f707,10,CMN_M_016,1770,0.847864741741827,0.833436937264169,0.9026272382778857,0.8072780401952665,0.8437187855331734,0.8575732287995869,0.9206034950160672,0.4255632848659369,0.9326342477950796,0.4191201224835035,0.6466897778653761,0.5690344379567905,0.9326342477950796,0.9822882289522774,0.957347482590675
Single talker,CMN_M_032,CMN_M_043,HT1_S002,wife,0.5697701741934189,1,b6a8bbba17f30180fb313f2fee267082,13,CMN_M_032,3219,0.648694115214132,0.6195695759130476,0.7640058726979808,0.5697701741934189,0.6398551354529395,0.6715979458047476,0.8049746528426922,0.41527329043278427,0.9307726035940173,0.4088071987297868,0.638664017362101,0.554672813980474,0.9307726035940173,0.9814926786189685,0.9561526760212012
Single talker,CMN_M_032,CMN_M_043,HT1_S002,helped,0.3226440575327219,0,b6a8bbba17f30180fb313f2fee267082,13,CMN_M_032,1587,0.41038877812922264,0.38185896249451456,0.5819865993557911,0.3226440575327219,0.4074172255001544,0.4659601279777918,0.6398945658857629,0.4192363415762062,0.9314945541611958,0.4127785465915115,0.6417664378676403,0.5275104983175897,0.9314945541611958,0.9799319429648502,0.9566161314664408
Single talker,CMN_M_032,CMN_M_043,HT1_S002,husband,0.8834517321206794,1,b6a8bbba17f30180fb313f2fee267082,13,CMN_M_032,1779,0.909496546456232,0.8999104620065764,0.9424259706690754,0.8834517321206794,0.9063199090584768,0.9151039963645567,0.953560844463783,0.38119743206263734,0.9242898002385027,0.37468861871632486,0.6113656067814736,0.5594995765271994,0.9242898002385027,0.9817622560871406,0.9519849887519991
Single talker,CMN_M_037,CMN_M_032,HT1_S002,wife,0.26888920315394854,0,0f6c1690a62d8e75110c59f42d20e042,11,CMN_M_037,3223,0.3613316975677754,0.32699620868651535,0.5333812489186729,0.26888920315394854,0.3525430972649256,0.38904455509805874,0.6003351496869672,0.5107840390763941,0.9466351756350692,0.5046929871407401,0.709808978940917,0.6411271376177115,0.9466351756350692,0.9860091745324133,0.9663048267653979
Single talker,CMN_M_037,CMN_M_032,HT1_S002,helped,0.46333314111743945,0,0f6c1690a62d8e75110c59f42d20e042,11,CMN_M_037,1591,0.545990563615001,0.5195903427393632,0.6920258160986471,0.46333314111743945,0.5429952616684524,0.6031319811442455,0.7383462981494718,0.48782779389062847,0.9430883296345043,0.48161485245446717,0.6933496754398639,0.5555269668616147,0.9430883296345043,0.9815405485548336,0.964040394261428
Single talker,CMN_M_037,CMN_M_032,HT1_S002,husband,0.6352876335813706,1,0f6c1690a62d8e75110c59f42d20e042,11,CMN_M_037,1783,0.708528706315435,0.6797034079830521,0.8048534473345091,0.6352876335813706,0.6975956036223325,0.7202650071665448,0.8413746523875842,0.44036169049857893,0.9352403310613083,0.4339592861833463,0.6580670843444866,0.5624527064910781,0.9352403310613083,0.9819260819156057,0.9590185702581697
Control,"ENG_M_133, ENG_M_070, ENG_M_066, ENG_M_131, ENG_M_055",CMN_M_035,HT1_S002,wife,,1,a38a6d14bc9fa799ca22ebfc1d928aba,15,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3202,,,0.8057927017161409,,,,0.6905247329449539,,,,0.6069901086561191,,,,0.9377106219136053
Control,"ENG_M_133, ENG_M_070, ENG_M_066, ENG_M_131, ENG_M_055",CMN_M_035,HT1_S002,helped,,1,a38a6d14bc9fa799ca22ebfc1d928aba,15,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1570,,,0.6460492073318793,,,,0.5024151960180459,,,,0.5559497040458841,,,,0.927900015860233
Control,"ENG_M_133, ENG_M_070, ENG_M_066, ENG_M_131, ENG_M_055",CMN_M_035,HT1_S002,husband,,1,a38a6d14bc9fa799ca22ebfc1d928aba,15,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1762,,,0.8947934013648101,,,,0.8521080942755133,,,,0.6269913477373994,,,,0.9451596121251846
Single talker,CMN_M_032,CMN_M_035,HT1_S002,wife,0.5050790901223763,1,9cc509344f8c4b3428e7dd7c0432f5d2,4,CMN_M_032,3217,0.5865436145920676,0.5591730701057066,0.7211915835965954,0.5050790901223763,0.5814809095565417,0.6253323143978641,0.7653446494275967,0.38062161112945936,0.9241757461184804,0.3741125305524199,0.6108942571573174,0.5674242861412722,0.9241757461184804,0.9822000096702532,0.9519115672974751
Single talker,CMN_M_032,CMN_M_035,HT1_S002,helped,0.15082135453846254,1,9cc509344f8c4b3428e7dd7c0432f5d2,4,CMN_M_032,1585,0.2304479250911478,0.19991114131296644,0.4044600070608655,0.15082135453846254,0.2227861095883251,0.27639590382309615,0.4791594321598588,0.22439764350357577,0.8851602471498994,0.21848887717599635,0.4665378499970876,0.41807133953714204,0.8851602471498994,0.9727366029749183,0.9265923031478597
Single talker,CMN_M_032,CMN_M_035,HT1_S002,husband,0.7930716102636476,1,9cc509344f8c4b3428e7dd7c0432f5d2,4,CMN_M_032,1777,0.8371048088199252,0.8209384199451923,0.8949910058325992,0.7930716102636476,0.8319115719475859,0.8445334001545647,0.9147285477207298,0.46695121232974807,0.9397271095362164,0.46064423610354027,0.6780488334235233,0.6300822193067586,0.9397271095362164,0.9854662388978873,0.9618915228413784
Control,"ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_070, ENG_M_055",CMN_M_037,HT1_S002,wife,,1,cf94576436a173e9cab899e732dd61fc,12,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3203,,,0.9078629042060337,,,,0.6973141375667536,,,,0.7579489333772061,,,,0.9605485051695943
Control,"ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_070, ENG_M_055",CMN_M_037,HT1_S002,helped,,1,cf94576436a173e9cab899e732dd61fc,12,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1571,,,0.8222374363917466,,,,0.7289392243059297,,,,0.7874192491209817,,,,0.9685211605605184
Control,"ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_070, ENG_M_055",CMN_M_037,HT1_S002,husband,,1,cf94576436a173e9cab899e732dd61fc,12,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1763,,,0.9258196710188389,,,,0.8260420858125282,,,,0.663531203164397,,,,0.9539701541568852
Control,"ENG_M_055, ENG_M_070, ENG_M_133, ENG_M_066, ENG_M_131",CMN_M_037,HT1_S002,wife,,1,cd9967284e197dd78d408f6cc29cb34f,16,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3203,,,0.9078629042060337,,,,0.6973141375667536,,,,0.7579489333772061,,,,0.9605485051695943
Control,"ENG_M_055, ENG_M_070, ENG_M_133, ENG_M_066, ENG_M_131",CMN_M_037,HT1_S002,helped,,1,cd9967284e197dd78d408f6cc29cb34f,16,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1571,,,0.8222374363917466,,,,0.7289392243059297,,,,0.7874192491209817,,,,0.9685211605605184
Control,"ENG_M_055, ENG_M_070, ENG_M_133, ENG_M_066, ENG_M_131",CMN_M_037,HT1_S002,husband,,1,cd9967284e197dd78d408f6cc29cb34f,16,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1763,,,0.9258196710188389,,,,0.8260420858125282,,,,0.663531203164397,,,,0.9539701541568852
Single talker,CMN_M_035,CMN_M_037,HT1_S002,wife,0.2816873452421419,1,fb14eddedfb3d6f491ae4142efe966d2,8,CMN_M_035,3221,0.37436547249199437,0.34019556325038913,0.5453822810513537,0.2816873452421419,0.36579822489891256,0.4042044991782655,0.6110941177445545,0.5425041281942277,0.9513024519037593,0.53661183222013,0.7319667453302352,0.6275397399794587,0.9513024519037593,0.9853399536956243,0.9692797397971218
Single talker,CMN_M_035,CMN_M_037,HT1_S002,helped,0.362350453790044,1,fb14eddedfb3d6f491ae4142efe966d2,8,CMN_M_035,1589,0.4674448222835677,0.42150225384521234,0.6152236221570562,0.362350453790044,0.4467345016236811,0.4747499397915434,0.6830419516954434,0.24883372153698086,0.8926608090846178,0.24272913028601145,0.4918021533497352,0.4312950930926939,0.8926608090846178,0.9736971861671985,0.931491813893089
Single talker,CMN_M_035,CMN_M_037,HT1_S002,husband,0.7221618376075205,1,fb14eddedfb3d6f491ae4142efe966d2,8,CMN_M_035,1781,0.7814886490668057,0.7580397639594105,0.8557627445010575,0.7221618376075205,0.7723039865273795,0.787946310160193,0.8837427866761494,0.48539600093243235,0.9427036736649237,0.4791712677699788,0.6915840951154782,0.5552003057059066,0.9427036736649237,0.9815222496583458,0.9637946244292847
Talker-specific,CMN_M_032,CMN_M_032,HT1_S002,wife,,1,8d41ca9baddd8d02faa14acf473c545f,11,CMN_M_032,3229,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_032,CMN_M_032,HT1_S002,helped,,1,8d41ca9baddd8d02faa14acf473c545f,11,CMN_M_032,1597,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_032,CMN_M_032,HT1_S002,husband,,0,8d41ca9baddd8d02faa14acf473c545f,11,CMN_M_032,1789,,,1.0,,,,1.0,,,,1.0,,,,1.0
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_037, CMN_M_016, CMN_M_032",CMN_M_035,HT1_S002,wife,0.6266758081613214,1,35d2c7926c538e44996e0f3691dedfca,9,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",3207,0.693331762966755,0.6718540157984472,0.7996139774580321,0.45538130149303785,0.5327189870060771,0.576150261357672,0.7290611055785596,0.5693902219145326,0.9550661872817082,0.5636925905636275,0.7502554969942736,0.609449703150824,0.9386430422523395,0.9843057260206841,0.9611725879676927
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_037, CMN_M_016, CMN_M_032",CMN_M_035,HT1_S002,helped,0.380145393677367,1,35d2c7926c538e44996e0f3691dedfca,9,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",1575,0.4826471318715411,0.4390554682141179,0.6295008088051682,0.3131318650813604,0.3950704191746909,0.4231625230026059,0.6380475431637903,0.3677563825661546,0.9215852772239738,0.36124543325505015,0.6002705687380149,0.45554783425029893,0.9009107248034042,0.9752875062756265,0.9368426273108321
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_037, CMN_M_016, CMN_M_032",CMN_M_035,HT1_S002,husband,0.8072780401952665,1,35d2c7926c538e44996e0f3691dedfca,9,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",1767,0.847864741741827,0.833436937264169,0.9026272382778857,0.7707894965779174,0.8132076502768545,0.826195986031863,0.9052214334219719,0.4878250907315499,0.943087903032933,0.48161213606684666,0.6933477152330326,0.5806203938544475,0.9396649254261625,0.9828658390810565,0.9618499335278529
Control,"ENG_M_070, ENG_M_055, ENG_M_133, ENG_M_131, ENG_M_066",CMN_M_032,HT1_S002,wife,,1,98b2c382d9402d9bfd0727152e39236a,11,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3201,,,0.8153179041070109,,,,0.7253156311154717,,,,0.7761199700598483,,,,0.9588169847895763
Control,"ENG_M_070, ENG_M_055, ENG_M_133, ENG_M_131, ENG_M_066",CMN_M_032,HT1_S002,helped,,1,98b2c382d9402d9bfd0727152e39236a,11,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1569,,,0.8003934990815652,,,,0.7590235518013169,,,,0.7249738275070925,,,,0.9605935971612256
Control,"ENG_M_070, ENG_M_055, ENG_M_133, ENG_M_131, ENG_M_066",CMN_M_032,HT1_S002,husband,,1,98b2c382d9402d9bfd0727152e39236a,11,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1761,,,0.8927583537193681,,,,0.8515625807913384,,,,0.6427970041732345,,,,0.9485124472574162
Control,"ENG_M_131, ENG_M_055, ENG_M_066, ENG_M_070, ENG_M_133",CMN_M_037,HT1_S002,wife,,1,603305462a9b5c3ef8006c8c58299cc6,4,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3203,,,0.9078629042060337,,,,0.6973141375667536,,,,0.7579489333772061,,,,0.9605485051695943
Control,"ENG_M_131, ENG_M_055, ENG_M_066, ENG_M_070, ENG_M_133",CMN_M_037,HT1_S002,helped,,1,603305462a9b5c3ef8006c8c58299cc6,4,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1571,,,0.8222374363917466,,,,0.7289392243059297,,,,0.7874192491209817,,,,0.9685211605605184
Control,"ENG_M_131, ENG_M_055, ENG_M_066, ENG_M_070, ENG_M_133",CMN_M_037,HT1_S002,husband,,1,603305462a9b5c3ef8006c8c58299cc6,4,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1763,,,0.9258196710188389,,,,0.8260420858125282,,,,0.663531203164397,,,,0.9539701541568852
Talker-specific,CMN_M_037,CMN_M_037,HT1_S002,wife,,1,340c8d71dc928b6230cab5f478bcc7a6,11,CMN_M_037,3231,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_037,CMN_M_037,HT1_S002,helped,,1,340c8d71dc928b6230cab5f478bcc7a6,11,CMN_M_037,1599,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_037,CMN_M_037,HT1_S002,husband,,1,340c8d71dc928b6230cab5f478bcc7a6,11,CMN_M_037,1791,,,1.0,,,,1.0,,,,1.0,,,,1.0
Control,"ENG_M_066, ENG_M_070, ENG_M_133, ENG_M_131, ENG_M_055",CMN_M_037,HT1_S002,wife,,1,945746ddea48f60d991f3df02f245b76,14,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3203,,,0.9078629042060337,,,,0.6973141375667536,,,,0.7579489333772061,,,,0.9605485051695943
Control,"ENG_M_066, ENG_M_070, ENG_M_133, ENG_M_131, ENG_M_055",CMN_M_037,HT1_S002,helped,,1,945746ddea48f60d991f3df02f245b76,14,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1571,,,0.8222374363917466,,,,0.7289392243059297,,,,0.7874192491209817,,,,0.9685211605605184
Control,"ENG_M_066, ENG_M_070, ENG_M_133, ENG_M_131, ENG_M_055",CMN_M_037,HT1_S002,husband,,1,945746ddea48f60d991f3df02f245b76,14,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1763,,,0.9258196710188389,,,,0.8260420858125282,,,,0.663531203164397,,,,0.9539701541568852
Talker-specific,CMN_M_035,CMN_M_035,HT1_S002,wife,,1,107ff451da63ee7fffc677ff2454f7ce,1,CMN_M_035,3230,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_035,CMN_M_035,HT1_S002,helped,,1,107ff451da63ee7fffc677ff2454f7ce,1,CMN_M_035,1598,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_035,CMN_M_035,HT1_S002,husband,,1,107ff451da63ee7fffc677ff2454f7ce,1,CMN_M_035,1790,,,1.0,,,,1.0,,,,1.0,,,,1.0
Multi-talker,"CMN_M_032, CMN_M_035, CMN_M_016, CMN_M_021, CMN_M_043",CMN_M_037,HT1_S002,wife,0.401511382333406,1,2e954e4c8db07447cc0d0df82992982c,3,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",3206,0.4930790733879036,0.4599705817095273,0.6461901267038286,0.33601961223313737,0.41980661427226684,0.4541830813946012,0.6523737007970994,0.6085627992052157,0.9602676041250325,0.6031894147821449,0.7761608540167411,0.599408785785031,0.9438824433486255,0.9835951033365834,0.9645169145998554
Multi-talker,"CMN_M_032, CMN_M_035, CMN_M_016, CMN_M_021, CMN_M_043",CMN_M_037,HT1_S002,helped,0.6626706728410101,1,2e954e4c8db07447cc0d0df82992982c,3,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",1574,0.7376886489606069,0.7045580799279136,0.8212717163240992,0.5143343515854932,0.5877740466385444,0.6105531569163384,0.7738473836096844,0.48782779389062847,0.9430883296345043,0.48161485245446717,0.6933496754398639,0.47976106804918206,0.9233956329121902,0.9766483754242428,0.9513713932125301
Multi-talker,"CMN_M_032, CMN_M_035, CMN_M_016, CMN_M_021, CMN_M_043",CMN_M_037,HT1_S002,husband,0.8075777201089557,1,2e954e4c8db07447cc0d0df82992982c,3,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",1766,0.8510921708890615,0.8337002345961588,0.9027875641840006,0.6792956507311081,0.7347858419104079,0.7556866174495634,0.8611619463356665,0.4986651643211082,0.9447814320370937,0.4925074032411611,0.7011661375039465,0.5458293758441132,0.9343503505756401,0.9807829967258506,0.958436927550576
Talker-specific,CMN_M_035,CMN_M_035,HT1_S002,wife,,1,1efa44df54c8250082c43d0b09e12853,10,CMN_M_035,3230,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_035,CMN_M_035,HT1_S002,helped,,1,1efa44df54c8250082c43d0b09e12853,10,CMN_M_035,1598,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_035,CMN_M_035,HT1_S002,husband,,1,1efa44df54c8250082c43d0b09e12853,10,CMN_M_035,1790,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_035,CMN_M_035,HT1_S002,wife,,1,bddd924ed2003b09fac1f71677f8b0d1,4,CMN_M_035,3230,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_035,CMN_M_035,HT1_S002,helped,,1,bddd924ed2003b09fac1f71677f8b0d1,4,CMN_M_035,1598,,,1.0,,,,1.0,,,,1.0,,,,1.0
Talker-specific,CMN_M_035,CMN_M_035,HT1_S002,husband,,1,bddd924ed2003b09fac1f71677f8b0d1,4,CMN_M_035,1790,,,1.0,,,,1.0,,,,1.0,,,,1.0
Control,"ENG_M_133, ENG_M_066, ENG_M_070, ENG_M_055, ENG_M_131",CMN_M_035,HT1_S002,wife,,1,faf65ce3e98f9af4b51aa75bce5167b7,7,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3202,,,0.8057927017161409,,,,0.6905247329449539,,,,0.6069901086561191,,,,0.9377106219136053
Control,"ENG_M_133, ENG_M_066, ENG_M_070, ENG_M_055, ENG_M_131",CMN_M_035,HT1_S002,helped,,1,faf65ce3e98f9af4b51aa75bce5167b7,7,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1570,,,0.6460492073318793,,,,0.5024151960180459,,,,0.5559497040458841,,,,0.927900015860233
Control,"ENG_M_133, ENG_M_066, ENG_M_070, ENG_M_055, ENG_M_131",CMN_M_035,HT1_S002,husband,,1,faf65ce3e98f9af4b51aa75bce5167b7,7,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1762,,,0.8947934013648101,,,,0.8521080942755133,,,,0.6269913477373994,,,,0.9451596121251846
Control,"ENG_M_066, ENG_M_055, ENG_M_133, ENG_M_131, ENG_M_070",CMN_M_035,HT1_S002,wife,,1,e8846de7e7a38aabe54d8a3be6dfbf04,1,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3202,,,0.8057927017161409,,,,0.6905247329449539,,,,0.6069901086561191,,,,0.9377106219136053
Control,"ENG_M_066, ENG_M_055, ENG_M_133, ENG_M_131, ENG_M_070",CMN_M_035,HT1_S002,helped,,1,e8846de7e7a38aabe54d8a3be6dfbf04,1,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1570,,,0.6460492073318793,,,,0.5024151960180459,,,,0.5559497040458841,,,,0.927900015860233
Control,"ENG_M_066, ENG_M_055, ENG_M_133, ENG_M_131, ENG_M_070",CMN_M_035,HT1_S002,husband,,1,e8846de7e7a38aabe54d8a3be6dfbf04,1,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1762,,,0.8947934013648101,,,,0.8521080942755133,,,,0.6269913477373994,,,,0.9451596121251846
Single talker,CMN_M_037,CMN_M_035,HT1_S002,wife,0.2816873452421419,1,fa053e903ff2b1c725a92f0debe139e5,7,CMN_M_037,3224,0.37436547249199437,0.34019556325038913,0.5453822810513537,0.2816873452421419,0.36579822489891256,0.4042044991782655,0.6110941177445545,0.5425041281942277,0.9513024519037593,0.53661183222013,0.7319667453302352,0.6275397399794587,0.9513024519037593,0.9853399536956243,0.9692797397971218
