layer,fold,type,method,alpha,tau,z_train,z_test,poll_train,poll_test,optimism
cnn_4,1,regularized,WithinWord,0.1,0.7103004656869594,0.23459698088494707,0.7781730733844188,-0.2788605280918294,-0.3256643956835244,0.16783970077071075
cnn_4,2,regularized,WithinWord,0.1,0.5000144024743879,0.8889154830581479,0.7889842365241633,-0.28804092429255695,-0.29629140322370634,0.02864342610833158
cnn_4,3,regularized,WithinWord,0.1,0.6811252250649852,1.0856725827660625,0.0833867167922576,-0.2687431113836729,-0.35953742034633906,0.33784794890256015
cnn_4,1,corrected_mean,WithinWord,0.1,0.630480031075444,0.2220003612385587,0.8005001264452084,-0.2788610411939794,-0.32565826550298443,0.16781556903265038
cnn_4,2,corrected_mean,WithinWord,0.1,0.630480031075444,0.8307033954564786,0.8515290772489097,-0.28804981223091886,-0.2962735018325839,0.028549539879833014
cnn_4,3,corrected_mean,WithinWord,0.1,0.630480031075444,1.0781451575701197,0.09793456642450286,-0.2687445548179547,-0.35953695125348384,0.33783901778784386
cnn_5,1,regularized,WithinWord,0.1,3.999995423700772,-2.140876984949614,-0.7878921365520857,-0.278455147054737,-0.3256620976402518,0.16953161428269495
cnn_5,2,regularized,WithinWord,0.1,3.999995423700772,-2.053838469460875,-0.5886953431765337,-0.28773567736358113,-0.2963392919178809,0.029901104489827576
cnn_5,3,regularized,WithinWord,0.1,3.999995423700772,-0.9429147979716617,-2.0017415115961987,-0.26876139727029946,-0.3588230655949002,0.33509897343636613
cnn_5,1,corrected_mean,WithinWord,0.1,3.999995423700772,-2.140876984949614,-0.7878921365520857,-0.278455147054737,-0.3256620976402518,0.16953161428269495
cnn_5,2,corrected_mean,WithinWord,0.1,3.999995423700772,-2.053838469460875,-0.5886953431765337,-0.28773567736358113,-0.2963392919178809,0.029901104489827576
cnn_5,3,corrected_mean,WithinWord,0.1,3.999995423700772,-0.9429147979716617,-2.0017415115961987,-0.26876139727029946,-0.3588230655949002,0.33509897343636613
cnn_6,1,regularized,WithinWord,0.1,3.999995423700772,-1.2374690238494206,-0.18626582709685202,-0.2787271930890202,-0.3257636247459486,0.16875436922979323
cnn_6,2,regularized,WithinWord,0.1,3.999995423700772,-2.0757605539679433,1.4851728602277254,-0.28771985024576535,-0.29601868168397705,0.028843444173639658
cnn_6,3,regularized,WithinWord,0.1,1.5836055045602357,0.6023194233331464,-3.0264648490410337,-0.2688079522316326,-0.3578206003923751,0.331138448181176
cnn_6,1,corrected_mean,WithinWord,0.1,3.1945321173205934,-1.359132464046622,-0.19434012309651114,-0.27869841216319513,-0.32576308945894106,0.16887314473893253
cnn_6,2,corrected_mean,WithinWord,0.1,3.1945321173205934,-2.131493073310774,1.3841380736785134,-0.2876979956782377,-0.2960687524167406,0.02909563801016113
cnn_6,3,corrected_mean,WithinWord,0.1,3.1945321173205934,0.9169615893402564,-2.6533252715969797,-0.2687662133934307,-0.3582323003329657,0.3328769855776886
