layer,fold,type,method,alpha,tau,z_train,z_test,poll_train,poll_test,optimism
cnn_2,2,regularized,BetweenWord,0.1,3.999995423700772,-2.5466563806651457,1.9045727773713117,-0.2875412689612565,-0.29575408867635544,0.028562229501065337
cnn_2,3,regularized,BetweenWord,0.1,3.999995423700772,-0.7705166686574706,-1.151147353288272,-0.2687875860552663,-0.35930463351407527,0.3367605207786547
cnn_2,1,corrected_mean,BetweenWord,0.1,3.1779506162839133,0.4873242177056425,-2.642773248152458,-0.27884420299920887,-0.32457459888895,0.16399980848757648
cnn_2,2,corrected_mean,BetweenWord,0.1,3.1779506162839133,-2.5488973101139636,1.896373983141068,-0.2875401619507696,-0.2957601978176423,0.028587435616315993
cnn_2,3,corrected_mean,BetweenWord,0.1,3.1779506162839133,-0.7757658286475327,-1.1867292251787862,-0.26878686714291367,-0.359289948500674,0.3367094617373546
cnn_3,1,regularized,BetweenWord,0.1,0.518468478507244,0.2352133318107725,-2.936624781382943,-0.2788605015828208,-0.3242777959983783,0.16286743428261646
cnn_3,2,regularized,BetweenWord,0.1,3.999995423700772,-3.5284957228088256,2.233656121022625,-0.28701460081742136,-0.2955195623738382,0.029632504869768272
cnn_3,3,regularized,BetweenWord,0.1,3.999995423700772,-0.8003872426133181,-2.420471700237613,-0.2687833206846154,-0.358503734829273,0.33380201537852716
cnn_3,1,corrected_mean,BetweenWord,0.1,2.839486441969596,0.3280476274654973,-3.0449376218690127,-0.2788558307236379,-0.3241749176509278,0.16251798217625843
cnn_3,2,corrected_mean,BetweenWord,0.1,2.839486441969596,-3.565447514198147,2.2633031195286724,-0.2869909416762775,-0.2954964120028533,0.029636720507262248
cnn_3,3,corrected_mean,BetweenWord,0.1,2.839486441969596,-0.7387110296909002,-2.468435944007287,-0.2687916653907383,-0.3584616626654959,0.33360408383349877
cnn_4,1,regularized,BetweenWord,0.1,0.7975533947454557,0.0023229989317857065,-1.6780835088483796,-0.27886543914021666,-0.3252839850661909,0.16645499732447827
cnn_4,2,regularized,BetweenWord,0.1,3.999995423700772,-2.708618615952392,1.5026670629566945,-0.2874633148477481,-0.29600313934428174,0.029707528075562088
cnn_4,3,regularized,BetweenWord,0.1,3.999995423700772,-0.615628605139224,-1.810339179548307,-0.26880633614887894,-0.3589574607232596,0.3353757424990544
cnn_4,1,corrected_mean,BetweenWord,0.1,2.932514747382333,0.019771832525721452,-2.2651981063584397,-0.2788654047077926,-0.32488652764466486,0.1650298752012471
cnn_4,2,corrected_mean,BetweenWord,0.1,2.932514747382333,-2.698482326760869,1.5408200059327664,-0.2874678909228383,-0.29598283312540863,0.02962049839804852
cnn_4,3,corrected_mean,BetweenWord,0.1,2.932514747382333,-0.5576737374150981,-1.8502348522105427,-0.26881231780332526,-0.35893146554821137,0.3352493236966216
cnn_5,1,regularized,BetweenWord,0.1,3.999995423700772,-0.034247219473281194,-3.8336520768218567,-0.27886533513287354,-0.323292630432751,0.15931451386278903
