layer,fold,type,method,alpha,tau,z_train,z_test,poll_train,poll_test,optimism
tr_4,2,regularized,WithinSentence,0.1,3.999995423700772,-2.7496032136739563,-0.7167211065654673,-0.2874506528711545,-0.29631047389167037,0.030822059132657946
tr_4,3,regularized,WithinSentence,0.1,3.999995423700772,-3.2496650668825,-0.8272097383635638,-0.2679241384038327,-0.35941784522492565,0.34149109283758394
tr_4,1,corrected_mean,WithinSentence,0.1,3.999995423700772,-0.757152884960393,-3.4137786713363902,-0.27881447187674857,-0.32381122581898036,0.16138600568094918
tr_4,2,corrected_mean,WithinSentence,0.1,3.999995423700772,-2.7496032136739563,-0.7167211065654673,-0.2874506528711545,-0.29631047389167037,0.030822059132657946
tr_4,3,corrected_mean,WithinSentence,0.1,3.999995423700772,-3.2496650668825,-0.8272097383635638,-0.2679241384038327,-0.35941784522492565,0.34149109283758394
tr_6,1,regularized,WithinSentence,0.1,3.999995423700772,-0.6458080498768229,-2.213210774731465,-0.278828207966691,-0.3249161517577761,0.1652915396443347
tr_6,2,regularized,WithinSentence,0.1,3.999995423700772,-3.0181536452827316,0.6658932632047727,-0.2872988214798167,-0.2963224524949063,0.03140852081679527
tr_6,3,regularized,WithinSentence,0.1,3.999995423700772,-1.2810718103956755,-1.3845430832503054,-0.2686944081094055,-0.359198303959901,0.3368283563744454
tr_6,1,corrected_mean,WithinSentence,0.1,3.999995423700772,-0.6458080498768229,-2.213210774731465,-0.278828207966691,-0.3249161517577761,0.1652915396443347
tr_6,2,corrected_mean,WithinSentence,0.1,3.999995423700772,-3.0181536452827316,0.6658932632047727,-0.2872988214798167,-0.2963224524949063,0.03140852081679527
tr_6,3,corrected_mean,WithinSentence,0.1,3.999995423700772,-1.2810718103956755,-1.3845430832503054,-0.2686944081094055,-0.359198303959901,0.3368283563744454
tr_8,1,regularized,WithinSentence,0.1,3.999995423700772,-0.13725807542413368,-0.5699917236166406,-0.27886375478323017,-0.3257130014902488,0.16800048734707765
tr_8,2,regularized,WithinSentence,0.1,3.999995423700772,-1.0388606133055065,1.1026365073044588,-0.28801446009324777,-0.29619067480482464,0.028388209081341716
tr_8,3,regularized,WithinSentence,0.1,0.5758108234073189,0.6947989345788779,0.12974917774845404,-0.26879745596958726,-0.3595356915544295,0.3375710356243427
tr_8,1,corrected_mean,WithinSentence,0.1,2.858600556936288,-0.15459084265923612,-0.35492826088366575,-0.2788633018454357,-0.32574772838346006,0.16812691461284784
tr_8,2,corrected_mean,WithinSentence,0.1,2.858600556936288,-0.9672124707103962,1.1614320910342428,-0.28802731550616595,-0.296168313944498,0.028264674911216082
tr_8,3,corrected_mean,WithinSentence,0.1,2.858600556936288,0.08225802349682652,0.01639157248312533,-0.2688391213092368,-0.3595386108743683,0.33737459460300356
tr_10,1,regularized,WithinSentence,0.1,3.999995423700772,-0.8830419801945866,-2.1411131052112062,-0.2787952054589277,-0.3249357260444451,0.16549969182420113
tr_10,2,regularized,WithinSentence,0.1,3.999995423700772,-1.043609653890984,-1.1006955383543737,-0.28801344842583965,-0.29618350053703424,0.028366911878069098
tr_10,3,regularized,WithinSentence,0.1,3.999995423700772,-2.9131969459499745,0.2822889669247737,-0.26805991028097476,-0.35952441158603426,0.3412091767440657
tr_10,1,corrected_mean,WithinSentence,0.1,3.999995423700772,-0.8830419801945866,-2.1411131052112062,-0.2787952054589277,-0.3249357260444451,0.16549969182420113
tr_10,2,corrected_mean,WithinSentence,0.1,3.999995423700772,-1.043609653890984,-1.1006955383543737,-0.28801344842583965,-0.29618350053703424,0.028366911878069098
tr_10,3,corrected_mean,WithinSentence,0.1,3.999995423700772,-2.9131969459499745,0.2822889669247737,-0.26805991028097476,-0.35952441158603426,0.3412091767440657
tr_12,1,regularized,WithinSentence,0.1,3.999995423700772,-0.3583160000706117,-2.9658712447653373,-0.27885394639668554,-0.32423727753978143,0.16274946698633247
tr_12,2,regularized,WithinSentence,0.1,3.999995423700772,-0.7776727786453729,-0.7645244902498723,-0.2880571105064629,-0.29629653208335477,0.0286034306266744
tr_12,3,regularized,WithinSentence,0.1,3.999995423700772,-2.7426845500218615,0.39141963147292197,-0.2681551009607811,-0.3595115092596291,0.34068495423553136
